date,code,open,high,low,close,volume,turn,pctChg
2012-07-31,sh.600188,19.3000,19.7600,18.1900,18.2600,82616261,22.950351,-0.826058
2012-08-31,sh.600188,18.2800,19.7600,17.1600,17.1900,60355685,16.766483,-5.859803
2012-09-28,sh.600188,17.2000,19.5000,16.9100,18.9700,100377884,27.884434,10.354857
2012-10-31,sh.600188,18.9000,19.3000,17.3800,17.9600,65357771,18.156036,-5.324196
2012-11-30,sh.600188,18.0000,18.5900,15.9600,16.2000,49859766,13.850774,-9.799555
2012-12-31,sh.600188,16.1900,18.4800,15.0800,18.2300,126499606,35.140907,12.530864
2013-01-31,sh.600188,18.5800,18.9900,17.4000,18.4100,164292440,45.639553,0.987383
2013-02-28,sh.600188,18.4200,20.1800,17.0800,17.7000,140536261,39.040214,-3.856600
2013-03-29,sh.600188,17.7200,19.5100,16.4700,17.0200,344955386,95.826743,-3.841808
2013-04-26,sh.600188,16.8800,17.2500,15.1200,15.1700,73943744,20.541173,-10.869565
2013-05-31,sh.600188,15.1000,15.4900,13.7900,14.4700,129353752,35.933774,-4.614370
2013-06-28,sh.600188,14.4300,14.7400,9.0100,9.4000,120316600,33.423302,-32.961072
2013-07-31,sh.600188,9.3100,10.7900,8.7600,9.3100,255969411,71.106920,-0.957447
2013-08-30,sh.600188,9.3100,11.5900,9.2200,10.3200,290977345,80.831935,10.848550
2013-09-30,sh.600188,10.3100,11.2900,10.1800,10.6000,150157271,12.774998,2.713178
2013-10-31,sh.600188,10.5400,11.5600,10.0000,10.1200,151313898,5.111956,-4.528302
2013-11-29,sh.600188,10.1900,10.5900,9.3200,10.2700,101016734,3.412728,1.482213
2013-12-31,sh.600188,10.1600,10.3800,8.6600,8.8800,72225840,2.440062,-13.534567
2014-01-30,sh.600188,8.8500,8.8600,7.3000,7.3300,73766192,2.492101,-17.454955
2014-02-28,sh.600188,7.3000,7.8200,6.4000,6.5500,100837491,3.406672,-10.641201
2014-03-31,sh.600188,6.5700,6.7700,5.9100,6.4100,146553590,4.951135,-2.137405
2014-04-30,sh.600188,6.4300,6.7400,5.9300,6.0900,109142326,3.687241,-4.992200
2014-05-30,sh.600188,6.0400,8.0300,6.0000,6.8000,421007359,14.223222,11.658456
2014-06-30,sh.600188,6.8200,7.2900,6.5000,6.9200,196623429,6.642685,2.061829
2014-07-31,sh.600188,6.9100,7.8500,6.5800,7.5200,331028521,11.183472,8.670520
2014-08-29,sh.600188,7.4800,8.1500,7.3800,7.6500,291156540,9.836436,1.728723
2014-09-30,sh.600188,7.6500,9.1400,7.5800,8.8800,305648342,10.326027,16.078431
2014-10-31,sh.600188,8.8900,9.4000,8.0500,8.9700,203573312,6.877523,1.013514
2014-11-28,sh.600188,9.0000,10.6300,8.7000,10.5800,404933408,13.680275,17.948718
2014-12-31,sh.600188,10.4800,14.0000,10.1500,13.1800,824673652,27.860785,24.574669
2015-01-30,sh.600188,13.3600,16.4300,12.7700,13.3400,648251557,21.900538,1.213961
2015-02-27,sh.600188,13.3300,14.2500,12.1000,13.1200,184354663,6.228240,-1.649175
2015-03-31,sh.600188,13.0900,16.2500,12.1300,15.3500,749429124,25.318723,16.996951
2015-04-30,sh.600188,15.0600,18.1000,14.5800,16.1600,768562436,25.965123,5.276873
2015-05-29,sh.600188,16.2000,16.8000,14.0000,14.4700,581512071,19.645811,-10.457921
2015-06-30,sh.600188,14.5800,19.4400,11.6600,13.7500,964305323,32.578103,-4.875944
2015-07-31,sh.600188,13.5000,13.8600,8.7800,10.5200,629936036,21.281767,-23.490909
2015-08-31,sh.600188,10.5900,13.2600,7.3800,8.7000,377673468,12.759325,-17.300380
2015-09-30,sh.600188,8.5000,10.4000,7.9300,8.4000,177752205,6.005183,-3.448276
2015-10-30,sh.600188,8.7700,10.2000,8.6000,9.2000,193404063,6.533965,9.523810
2015-11-30,sh.600188,9.0500,10.8500,8.9500,9.3500,241241905,8.150119,1.630435
2015-12-31,sh.600188,9.3500,10.4000,9.0300,9.4500,191488302,6.469254,1.069519
2016-01-29,sh.600188,9.3200,9.6500,7.9000,9.1800,257099611,8.686298,-2.857143
2016-02-29,sh.600188,9.0200,10.7700,7.9000,10.4900,220850747,7.461604,14.270153
2016-03-31,sh.600188,10.4900,12.1000,9.6600,10.6200,487669898,16.476283,1.239276
2016-04-29,sh.600188,10.5500,12.0100,10.1000,10.5600,334067579,11.286717,-0.564972
2016-05-31,sh.600188,10.5400,10.8400,8.6500,9.3100,171652589,5.799408,-11.837121
2016-06-30,sh.600188,9.2600,11.7400,8.6500,10.9400,221466822,7.482419,17.615369
2016-07-29,sh.600188,10.8600,13.9000,10.8600,11.2600,372120598,12.572408,2.925046
2016-08-31,sh.600188,11.2300,13.9900,11.2000,12.4400,366695071,12.389102,10.479574
2016-09-30,sh.600188,12.3900,12.6600,11.1600,12.4500,193822615,6.548461,0.080386
2016-10-31,sh.600188,12.7000,13.6500,12.3000,12.6400,200415140,6.771195,1.526104
2016-11-30,sh.600188,12.5800,14.2000,11.7000,11.7900,354325722,11.971194,-6.724684
2016-12-30,sh.600188,11.8300,11.9600,10.2100,10.8600,149102021,5.037538,-7.888041
2017-01-26,sh.600188,10.8000,11.1500,9.9200,10.9000,101213202,3.419562,0.368324
2017-02-28,sh.600188,10.9700,11.5800,10.6500,10.8200,193561985,6.539633,-0.733945
2017-03-31,sh.600188,10.8200,11.6700,10.1500,11.4000,327530083,11.065843,5.360444
2017-04-28,sh.600188,11.5000,12.0800,11.0500,11.8100,248502784,8.395848,3.596491
2017-05-31,sh.600188,11.8800,11.9900,9.9500,10.4700,167253386,5.650778,-11.346317
