date,code,open,high,low,close,volume,turn,pctChg
2015-01-30,sh.603899,18.9400,25.2000,18.9400,25.2000,222600,0.371000,91.634981
2015-02-27,sh.603899,27.7200,38.0000,26.6900,27.2800,102545432,170.909053,8.253968
2015-03-31,sh.603899,27.2800,37.5900,26.5200,34.0600,181054738,301.757897,24.853372
2015-04-30,sh.603899,34.1400,42.6700,33.8000,38.0500,131423785,219.039642,11.714621
2015-05-29,sh.603899,38.0500,67.4800,36.0100,53.7000,91914130,153.190217,42.972040
2015-06-30,sh.603899,53.4500,55.4900,33.1000,40.0600,82723245,137.872075,-25.400372
2015-07-31,sh.603899,39.5000,46.3400,30.4600,38.1300,91248769,152.081282,-4.817773
2015-08-31,sh.603899,37.5000,45.3500,31.2100,33.7900,48015951,80.026585,-11.382114
2015-09-30,sh.603899,34.0000,36.1900,29.6800,33.4000,23268505,38.780842,-1.154188
2015-10-30,sh.603899,34.3100,42.3000,34.3100,41.1200,31361021,52.268368,23.113772
2015-11-30,sh.603899,38.3100,45.6000,36.0800,38.4800,82131715,136.886192,-6.420233
2015-12-31,sh.603899,38.7700,42.4500,36.6100,42.0600,54795583,91.325972,9.303534
2016-01-29,sh.603899,41.5000,43.5600,28.8200,32.3400,59185812,94.248208,-23.109843
2016-02-29,sh.603899,32.2800,36.3000,30.6100,33.9400,26992531,24.100474,4.947434
2016-03-31,sh.603899,34.0100,39.5700,32.0100,37.6500,52981629,47.305026,10.931055
2016-04-29,sh.603899,37.4700,39.0500,35.5400,38.4000,43583837,38.914140,1.992032
2016-05-31,sh.603899,38.4000,39.3200,16.6000,18.9200,97174968,46.111181,-0.210648
2016-06-30,sh.603899,18.9200,19.0700,17.0100,17.7000,58301466,26.027440,-6.448203
2016-07-29,sh.603899,17.7000,19.4500,17.1800,18.9200,95417765,42.597217,6.892655
2016-08-31,sh.603899,18.9200,20.7000,17.7100,19.5500,129706707,57.904780,3.329810
2016-09-30,sh.603899,19.5800,19.6500,17.5000,18.1100,60505712,27.011479,-7.365729
2016-10-31,sh.603899,18.2800,18.9700,17.9900,18.3800,34074694,15.211917,1.490889
2016-11-30,sh.603899,18.3800,19.9000,18.3100,18.8900,69293686,30.934681,2.774755
2016-12-30,sh.603899,18.8800,19.0000,17.6500,18.2000,42915722,19.158804,-3.652726
2017-01-26,sh.603899,18.3200,18.9900,16.6300,17.5600,32529788,14.522227,-3.516484
2017-02-28,sh.603899,17.5100,18.0600,17.1800,17.9300,24707859,11.030294,2.107062
2017-03-31,sh.603899,17.9400,18.3200,17.5000,17.8200,48080103,21.464332,-0.613497
2017-04-28,sh.603899,17.7400,18.1500,17.0500,17.3800,33002344,14.733189,-1.039903
2017-05-31,sh.603899,17.3500,17.8300,16.0100,16.6900,37326345,16.663547,-3.970081
2017-06-30,sh.603899,16.6900,17.6500,15.7000,17.4000,55231028,24.656709,4.254044
2017-07-31,sh.603899,17.4400,18.0000,16.6000,17.2200,30772134,13.737560,-1.034483
2017-08-31,sh.603899,17.2500,18.8900,16.9100,18.0700,51164560,22.841321,4.936121
2017-09-29,sh.603899,18.2000,21.2200,18.0200,20.8200,60051202,26.808572,15.218594
2017-10-31,sh.603899,21.0300,23.9700,20.2500,23.1800,69762808,31.144111,11.335255
2017-11-30,sh.603899,23.1000,24.9500,21.7000,22.3700,81532541,36.398456,-3.494392
2017-12-29,sh.603899,22.1600,25.5800,22.0200,24.6600,56896001,25.400000,10.236924
