date,code,open,high,low,close,volume,turn,pctChg
2012-07-31,sz.002466,32.0800,32.5800,27.0000,28.7700,18796327,48.701456,-9.070796
2012-08-31,sz.002466,30.2000,31.8000,28.0000,29.6800,36614368,94.868164,3.163017
2012-09-28,sz.002466,28.9600,32.5000,28.3400,29.3300,28660402,74.259365,-1.179245
2012-10-31,sz.002466,29.4700,31.2000,28.6400,29.3900,18766005,48.622892,0.204569
2012-11-30,sz.002466,29.2400,30.7300,24.3800,24.7700,20214105,52.374932,-15.719633
2012-12-31,sz.002466,24.7600,33.4800,22.3000,32.2000,23289870,60.344267,29.995963
2013-01-31,sz.002466,32.3600,38.3000,30.0500,36.2000,59558314,154.316139,12.422360
2013-02-28,sz.002466,35.7100,40.4500,35.3000,38.8800,19490039,50.498870,7.403315
2013-03-29,sz.002466,42.7700,42.7700,32.8400,35.5000,33873379,87.766237,-8.693416
2013-04-26,sz.002466,35.5000,35.8800,32.5000,33.2200,15187480,39.350900,-6.422535
2013-05-31,sz.002466,33.3000,48.0000,32.7000,44.0000,49516217,128.296974,32.450331
2013-06-28,sz.002466,43.5100,43.9000,32.4900,33.9200,29206450,75.674181,-22.724971
2013-07-31,sz.002466,34.1500,40.8700,33.6900,36.2500,41340234,107.112927,6.869104
2013-08-30,sz.002466,36.4500,40.9000,34.0000,34.2900,38652537,100.149079,-5.406897
2013-09-30,sz.002466,34.3000,36.2800,33.6000,34.3400,21255202,39.891151,0.145815
2013-10-31,sz.002466,34.0400,35.9600,26.8000,28.4300,21390112,40.144346,-17.210250
2013-11-29,sz.002466,28.0200,31.6900,27.6000,30.6000,13168119,24.713547,7.632782
2013-12-31,sz.002466,30.6000,33.6200,27.8800,30.2500,10596253,19.886742,-1.143791
2014-01-30,sz.002466,30.2500,33.9800,28.6000,33.3400,15189146,28.506552,10.214876
2014-02-28,sz.002466,32.9900,48.6400,32.8800,46.9700,74547361,139.908340,40.881824
2014-03-31,sz.002466,48.1700,55.0100,43.0000,48.6800,49295887,92.517101,3.640622
2014-04-30,sz.002466,48.1500,51.9000,43.0500,43.1600,15376063,28.857352,-11.339359
2014-05-30,sz.002466,43.1600,43.1600,43.1600,43.1600,0,0.000000,0.000000
2014-06-30,sz.002466,43.1600,43.1600,43.1600,43.1600,0,0.000000,0.000000
2014-07-31,sz.002466,43.1600,43.1600,43.1600,43.1600,0,0.000000,0.000000
2014-08-29,sz.002466,43.1600,63.1500,43.1600,58.6700,12500338,23.460274,35.936052
2014-09-30,sz.002466,58.6700,61.5000,53.6000,56.0500,28564666,53.609343,-4.465655
2014-10-31,sz.002466,56.0500,59.3000,48.6600,51.6200,13982222,26.241432,-7.903657
2014-11-28,sz.002466,51.4100,55.8900,48.8200,52.5800,15906582,29.853015,1.859744
2014-12-31,sz.002466,52.4600,53.5900,39.6000,40.3900,35080964,65.838943,-23.183720
2015-01-30,sz.002466,40.6200,51.2900,40.0800,49.1000,20336194,38.166383,21.564744
2015-02-27,sz.002466,49.1000,61.6000,49.1000,57.8800,11195948,21.012233,17.881874
