date,code,open,high,low,close,volume,turn,pctChg
2017-01-26,sz.002841,22.8700,44.2100,22.8700,44.2100,171645,0.423815,131.951731
2017-02-28,sz.002841,48.6300,87.1200,48.6300,87.1200,176513472,435.835733,97.059489
2017-03-31,sz.002841,90.0000,105.0000,83.4100,95.8000,128533313,317.366205,9.963269
2017-04-28,sz.002841,97.0000,97.9800,71.0700,72.7900,52812079,130.400195,-24.018789
2017-05-31,sz.002841,72.0200,72.8600,60.3000,65.1500,32070323,79.185983,-9.945153
2017-06-30,sz.002841,64.2000,76.8000,64.2000,74.2200,29415957,72.631993,13.921719
2017-07-31,sz.002841,73.6800,81.3300,64.0000,66.9400,21084966,52.061644,-9.808677
2017-08-31,sz.002841,66.9400,73.6000,63.5100,73.5100,13260772,32.742647,9.814759
2017-09-29,sz.002841,73.5100,76.9400,70.5000,74.9500,9943798,24.552588,1.958917
2017-10-31,sz.002841,74.9200,79.7400,72.0000,74.6700,13261035,32.743296,-0.373582
2017-11-30,sz.002841,74.8600,87.4900,71.7500,72.9500,26087457,64.413474,-2.303469
2017-12-29,sz.002841,73.6400,74.8300,70.0200,72.5000,9146473,22.583884,-0.616861
2018-01-31,sz.002841,72.3900,74.0100,66.6000,67.8000,9539994,23.555541,-6.482759
2018-02-28,sz.002841,64.8100,73.8000,60.5000,73.2100,7779222,19.208000,7.979351
2018-03-30,sz.002841,73.8800,85.8000,72.0000,84.7000,13459252,33.232721,15.694577
2018-04-27,sz.002841,85.3900,89.5000,78.5100,85.6000,12059188,29.775773,1.062574
2018-05-31,sz.002841,85.5900,95.0000,55.9600,56.1000,14684509,31.987987,5.522526
2018-06-29,sz.002841,56.1000,59.5500,48.8500,53.4100,18362029,28.082876,-4.795009
2018-07-31,sz.002841,53.4000,64.0000,51.0000,59.1400,23010046,34.551839,10.728328
2018-08-31,sz.002841,59.0600,62.7800,53.0000,60.4000,18770556,28.193704,2.130538
2018-09-28,sz.002841,60.8200,63.5500,56.2000,60.2000,17888403,26.868695,-0.331126
2018-10-31,sz.002841,59.1500,59.5000,51.4800,57.9200,18743404,28.152921,-3.787375
2018-11-30,sz.002841,58.1000,66.9800,57.2200,58.8000,31231142,46.909722,1.519337
2018-12-28,sz.002841,60.5000,61.3000,54.7100,56.9000,23083047,34.671141,-3.231293
2019-01-31,sz.002841,57.1500,63.0000,54.5200,61.1800,20631853,30.989404,7.521968
2019-02-28,sz.002841,61.3600,73.9900,60.6000,68.0000,21978681,33.012364,11.147434
2019-03-29,sz.002841,68.0700,84.1700,67.7800,79.3000,33229140,49.910750,16.617647
2019-04-30,sz.002841,80.1800,81.9800,70.8500,76.3000,23171378,34.803815,-3.783102
2019-05-31,sz.002841,72.1100,79.3800,70.4600,75.8800,20832795,31.291223,0.190678
2019-06-28,sz.002841,75.9600,78.8800,69.3000,77.5100,18634408,27.658759,2.148129
2019-07-31,sz.002841,79.0000,81.4400,72.3000,78.1900,22659280,33.230300,0.877306
2019-08-30,sz.002841,78.8300,87.1000,69.0100,85.6100,54690544,80.204400,9.489705
2019-09-30,sz.002841,86.9000,95.4400,85.3100,87.8800,50308662,73.236300,2.651559
2019-10-31,sz.002841,87.8800,96.6600,85.0000,85.5500,42016593,60.034400,-2.651343
2019-11-29,sz.002841,85.7500,88.3800,81.3000,85.4800,29610835,42.308500,-0.081823
2019-12-31,sz.002841,85.5300,89.4500,82.2800,85.7000,30034714,42.914300,0.257370
2020-01-23,sz.002841,85.8000,90.1000,82.0000,83.3700,30092265,34.037500,-2.718786
2020-02-28,sz.002841,75.1200,105.4400,75.1200,91.0000,85683441,23.413300,9.151973
2020-03-31,sz.002841,91.8000,96.7800,75.5000,78.0700,45802171,12.515600,-14.208791
2020-04-30,sz.002841,78.4900,81.6000,72.3700,76.0400,31608146,8.637000,-2.600231
2020-05-29,sz.002841,75.9600,91.1500,75.1200,91.1500,36818711,9.607700,19.871120
2020-06-30,sz.002841,90.0000,100.4100,88.0500,99.5200,31474179,8.168700,10.100167
2020-07-31,sz.002841,99.2200,113.4400,95.6300,103.9100,49071804,12.676700,4.411174
2020-08-31,sz.002841,104.2000,107.5400,94.3500,100.0800,32266193,8.246000,-3.685882
2020-09-30,sz.002841,100.0000,101.9900,91.6200,97.4100,26075163,6.551200,-2.667866
2020-10-30,sz.002841,98.5000,104.6600,94.3100,102.7500,17768023,4.438500,5.481983
2020-11-30,sz.002841,103.0000,112.3300,98.6100,107.2700,26622702,6.650400,4.399027
2020-12-31,sz.002841,106.6600,115.7600,104.2000,115.0300,28477209,7.113700,7.234082
2021-01-29,sz.002841,114.3100,144.2600,99.5900,136.4000,40726839,10.171200,18.577762
2021-02-26,sz.002841,139.2900,147.4100,126.0000,127.3400,29969618,7.483000,-6.642229
2021-03-31,sz.002841,128.0100,134.3700,119.0100,130.3200,29979797,7.485500,2.340192
2021-04-30,sz.002841,128.7600,149.8100,128.2000,133.3200,32994386,8.238100,2.302000
2021-05-31,sz.002841,131.3200,133.8400,119.7700,130.8700,21739174,5.427900,-1.837700
