date,code,open,high,low,close,volume,turn,pctChg
2012-07-31,sh.601799,11.2900,11.2900,9.8200,9.9100,11669894,19.449823,-11.200717
2012-08-31,sh.601799,9.8200,11.1100,9.7800,10.3400,14525365,24.208942,4.339051
2012-09-28,sh.601799,10.2600,11.1400,9.7900,10.1900,21367176,35.611960,-1.450677
2012-10-31,sh.601799,10.1500,10.5400,9.7400,9.8300,21138427,35.230712,-3.532875
2012-11-30,sh.601799,9.8400,10.1700,9.0000,9.2400,17988143,29.980238,-6.002035
2012-12-31,sh.601799,9.1500,11.4600,9.0500,10.8800,90502258,150.733532,17.748918
2013-01-31,sh.601799,10.9000,12.0900,10.7600,11.6100,53925024,88.863258,6.709559
2013-02-28,sh.601799,11.6100,12.5800,11.3500,11.8800,29294164,48.273967,2.325581
2013-03-29,sh.601799,11.8700,11.9900,10.7500,10.8700,21006013,32.191364,-8.501684
2013-04-26,sh.601799,10.8500,11.5300,10.0100,11.2800,21615469,31.082097,3.771849
2013-05-31,sh.601799,11.2200,14.0900,11.1000,13.8800,44679599,64.247304,23.049645
2013-06-28,sh.601799,13.9400,14.4700,10.3800,10.7100,40331603,57.995076,-18.983513
2013-07-31,sh.601799,10.7200,11.4300,10.2900,10.6900,44555198,64.068421,-0.186741
2013-08-30,sh.601799,10.7400,12.1500,10.7100,11.5400,37828566,54.395819,7.951356
2013-09-30,sh.601799,11.5400,11.5400,11.5400,11.5400,0,0.000000,0.000000
2013-10-31,sh.601799,11.4000,12.8800,11.2100,12.7800,47460689,68.246389,10.745234
2013-11-29,sh.601799,12.7800,16.1500,12.0000,15.7100,110183439,158.438953,22.926448
2013-12-31,sh.601799,15.0200,16.6500,13.6500,15.3600,87635009,125.640650,-2.227880
2014-01-30,sh.601799,15.2000,18.8900,13.8100,18.5900,59717433,84.940400,21.028646
2014-02-28,sh.601799,18.5600,24.0000,18.1300,19.9500,83983209,35.256680,7.315761
2014-03-31,sh.601799,19.8800,22.0400,17.7200,19.1700,42803980,17.969380,-3.909774
2014-04-30,sh.601799,19.0900,21.8200,17.0000,17.7400,36021064,15.121869,-7.459572
2014-05-30,sh.601799,17.8200,18.4600,16.1800,16.8800,15040860,6.314248,-4.847802
2014-06-30,sh.601799,16.8800,18.0800,15.5400,17.1200,27642935,11.604678,5.708883
2014-07-31,sh.601799,17.0500,19.0800,16.5000,18.3000,48328727,20.288704,6.892523
2014-08-29,sh.601799,18.1700,20.7800,17.3800,19.4100,55686145,23.377394,6.065574
2014-09-30,sh.601799,19.3200,20.8000,18.7100,19.5800,39276991,16.488728,0.875837
2014-10-31,sh.601799,19.6000,21.6500,18.4500,21.0000,48161158,20.218357,7.252298
2014-11-28,sh.601799,21.0000,22.1000,19.8500,21.2300,41251943,17.317825,1.095238
2014-12-31,sh.601799,21.1900,21.6800,17.8500,18.5700,44855046,18.817378,-12.529439
2015-01-30,sh.601799,18.7200,21.2400,18.4100,20.4500,27262665,11.409816,10.123856
2015-02-27,sh.601799,20.1000,20.8400,18.9800,20.7700,16772975,7.019730,1.564792
2015-03-31,sh.601799,20.9600,28.6700,20.7800,26.9400,75409074,31.559777,29.706307
2015-04-30,sh.601799,26.9500,31.0000,26.0000,27.6100,74105219,31.014095,2.487008
2015-05-29,sh.601799,27.6200,53.8900,27.5500,52.0100,93103001,38.964939,88.373778
2015-06-30,sh.601799,52.8800,60.0800,32.3600,38.2400,84039517,35.171741,-25.341402
2015-07-31,sh.601799,37.8500,40.5000,24.1400,32.2800,85231123,35.670446,-15.585774
2015-08-31,sh.601799,31.4100,34.1000,19.8000,21.5100,79480489,33.263723,-33.364312
2015-09-30,sh.601799,21.0100,23.5800,18.3100,21.8400,54374292,22.756420,1.534170
2015-10-30,sh.601799,23.0200,29.3300,22.7900,26.7300,47939042,20.063176,22.390110
2015-11-30,sh.601799,26.7300,39.3700,26.7300,34.8900,77490621,32.430935,30.527497
2015-12-31,sh.601799,34.5700,41.2000,31.7100,37.7100,96054914,40.168251,8.082545
2016-01-29,sh.601799,37.7200,37.9300,22.5500,24.0700,66308842,27.669035,-36.170777
2016-02-29,sh.601799,24.1100,30.1900,23.3600,24.6000,34905528,14.565211,2.201911
2016-03-31,sh.601799,24.7000,36.0000,24.2800,35.6600,84831629,35.398134,44.959350
2016-04-29,sh.601799,34.9900,42.0000,32.8000,41.1600,97644220,40.744511,17.606966
2016-05-31,sh.601799,41.4500,44.9900,35.9200,41.5000,74414963,31.051518,0.826045
2016-06-30,sh.601799,41.5100,49.2000,41.5000,45.8200,48878834,20.395925,10.409639
2016-07-29,sh.601799,46.5500,48.6800,43.3400,45.8700,55159732,23.016788,0.109123
2016-08-31,sh.601799,45.4700,45.8700,40.5800,42.0900,56237037,23.466320,-8.240680
2016-09-30,sh.601799,42.1000,42.1900,40.5000,41.3700,21777423,9.087178,-1.710620
2016-10-31,sh.601799,41.3600,42.7400,38.0600,39.0600,29912694,12.481825,-5.583756
2016-11-30,sh.601799,39.0600,41.7500,38.2500,39.4300,40118083,16.740281,0.947261
2016-12-30,sh.601799,39.4400,39.7500,35.9100,38.5000,28960581,12.084532,-2.358610
2017-01-26,sh.601799,38.5000,39.5200,35.2200,37.7500,11334571,4.729635,-1.948052
2017-02-28,sh.601799,37.5600,38.9900,36.8000,38.0900,13179389,5.499432,0.900662
2017-03-31,sh.601799,38.0700,41.3300,37.0600,37.8500,26863910,11.209643,-0.630087
2017-04-28,sh.601799,37.8500,39.5400,36.0600,38.9300,15448444,6.446252,2.853369
2017-05-31,sh.601799,39.2000,43.0000,38.0000,42.0000,22395465,9.345072,7.885949
2017-06-30,sh.601799,42.0000,45.3900,40.2200,44.2200,25831565,10.778871,7.038853
2017-07-31,sh.601799,44.2000,46.5500,40.8100,45.7800,18902181,7.887411,3.527815
2017-08-31,sh.601799,46.0100,46.5600,42.5600,44.4600,15770104,5.986959,-2.883355
2017-09-29,sh.601799,44.4600,50.2000,43.5100,49.8300,22076181,7.994120,12.078273
2017-10-31,sh.601799,50.5000,54.6600,47.8100,52.4800,15287132,5.535702,5.318081
2017-11-30,sh.601799,52.5100,56.9500,47.0000,50.4000,27976944,10.130876,-3.963415
