date,code,open,high,low,close,volume,turn,pctChg
2012-07-31,sz.000596,47.2800,50.6800,38.9500,39.1400,52875191,15.107236,-17.146486
2012-08-31,sz.000596,39.0000,43.4800,32.2200,35.5300,28442088,7.594007,-9.223301
2012-09-28,sz.000596,37.5000,37.8000,31.7500,36.8000,36240875,9.447591,3.574444
2012-10-31,sz.000596,36.6000,42.4000,35.9100,36.9500,44832202,11.687254,0.407609
2012-11-30,sz.000596,36.9800,38.9900,27.1500,27.5300,35144361,9.161742,-25.493911
2012-12-31,sz.000596,27.4000,34.7900,23.1000,34.2800,84442336,22.013174,24.518707
2013-01-31,sz.000596,34.3000,38.6800,30.7500,32.4100,76130257,19.846308,-5.455076
2013-02-28,sz.000596,32.3800,35.0000,29.2200,33.2900,53898730,14.050797,2.715211
2013-03-29,sz.000596,33.1000,37.0000,25.4800,26.0800,80049626,20.868043,-21.658156
2013-04-26,sz.000596,26.0800,27.8400,24.0000,24.1900,39727784,10.356589,-7.246933
2013-05-31,sz.000596,24.0000,27.5000,22.7700,26.0600,68549288,17.870034,7.730467
2013-06-28,sz.000596,26.0600,26.4800,20.0000,20.8800,36140351,9.421386,-18.199594
2013-07-31,sz.000596,20.8800,22.6500,19.3000,20.1400,95529358,24.903436,-3.544061
2013-08-30,sz.000596,20.4000,23.4000,20.1000,21.8200,82751490,21.572389,8.341609
2013-09-30,sz.000596,21.6000,22.0000,17.7500,18.1600,71525224,18.645827,-16.773602
2013-10-31,sz.000596,18.1500,19.1400,16.1500,18.1300,52779137,13.758931,-0.165198
2013-11-29,sz.000596,18.1300,23.6800,17.5000,21.3800,171578550,44.728611,17.926089
2013-12-31,sz.000596,21.0000,23.8700,19.5000,22.4200,141303705,36.836297,4.864359
2014-01-30,sz.000596,22.3000,25.6300,20.9600,23.6300,177024680,46.148356,5.396967
2014-02-28,sz.000596,23.3900,25.5500,18.6600,19.2400,105293944,27.448955,-18.578079
2014-03-31,sz.000596,19.2400,20.6000,17.7100,17.9100,111320167,29.019924,-6.912682
2014-04-30,sz.000596,17.7600,20.9800,17.7600,19.4700,85072635,22.177486,8.710218
2014-05-30,sz.000596,19.4500,19.6800,17.9500,18.1400,45909552,11.968107,-6.831022
2014-06-30,sz.000596,18.2400,19.3400,17.1600,19.0700,51615434,13.455567,5.126792
2014-07-31,sz.000596,19.0300,23.1100,18.1300,22.0000,115043124,29.990457,17.555307
2014-08-29,sz.000596,21.7000,25.6600,21.4500,25.2600,102882646,26.820356,14.818182
2014-09-30,sz.000596,25.0800,29.4900,24.9000,25.9300,85925687,22.399867,2.652415
2014-10-31,sz.000596,25.9300,26.4500,22.6000,24.1800,63952186,16.671620,-6.748939
2014-11-28,sz.000596,24.1000,27.8600,22.8300,26.6900,148469311,38.704291,10.380480
2014-12-31,sz.000596,26.7700,38.6200,26.7700,36.9500,253657735,66.125738,38.441364
2015-01-30,sz.000596,36.8500,39.4600,30.7300,33.8200,132975219,34.665154,-8.470907
2015-02-27,sz.000596,33.4800,34.2000,29.7000,31.5200,72207884,18.823789,-6.800710
2015-03-31,sz.000596,31.6000,38.0400,30.9100,35.0000,158970307,41.441783,11.040609
2015-04-30,sz.000596,35.0000,42.2600,34.3500,37.6700,218668647,57.004473,7.628571
