date,code,open,high,low,close,volume,turn,pctChg
2012-07-31,sh.600809,37.3000,41.6000,33.9900,34.5300,91102499,10.521763,-8.384187
2012-08-31,sh.600809,34.1500,40.2500,34.0300,36.1000,57786848,6.674016,4.546771
2012-09-28,sh.600809,35.9300,39.4000,35.1500,38.0500,34795510,4.018661,5.401662
2012-10-31,sh.600809,38.0200,46.6200,37.7000,45.4200,61918774,7.151227,19.369251
2012-11-30,sh.600809,45.4200,45.6300,33.0000,36.3000,78676312,9.086617,-20.079260
2012-12-31,sh.600809,36.0000,42.1700,30.6500,41.6600,127959926,14.778562,14.765840
2013-01-31,sh.600809,41.6600,43.4000,32.8000,34.3500,146008154,16.863019,-17.546807
2013-02-28,sh.600809,34.3500,39.3700,32.8200,36.7200,96832097,11.183495,6.899563
2013-03-29,sh.600809,36.4900,43.1000,29.4500,30.0100,191653739,22.134795,-18.273420
2013-04-26,sh.600809,29.8900,33.0200,26.6200,26.7900,168588747,19.470934,-10.729757
2013-05-31,sh.600809,26.5400,30.4200,25.1800,28.4000,186223238,21.507607,6.009705
2013-06-28,sh.600809,28.4400,28.7200,24.3000,24.5000,117348270,13.552983,-11.192310
2013-07-31,sh.600809,24.5000,25.1400,21.5400,21.7300,169531338,19.579798,-11.306122
2013-08-30,sh.600809,21.8000,24.1000,21.7200,22.3800,148284594,17.125933,2.991256
2013-09-30,sh.600809,22.1700,22.1800,17.9000,18.2900,179935135,20.781370,-18.275246
2013-10-31,sh.600809,18.1600,18.7600,16.4800,17.3700,147552054,17.041329,-5.030071
2013-11-29,sh.600809,17.0700,20.6500,16.9200,19.2700,182549175,21.083275,10.938400
2013-12-31,sh.600809,19.0500,20.6500,17.2700,19.3000,148180670,17.113930,0.155682
2014-01-30,sh.600809,19.0000,19.4400,16.2600,16.2900,120564583,13.924447,-15.595855
2014-02-28,sh.600809,16.2100,18.1000,15.8700,16.2700,89181949,10.299951,-0.122775
2014-03-31,sh.600809,16.2700,18.8800,15.3000,15.3900,264988398,30.604484,-5.408728
2014-04-30,sh.600809,15.4000,16.3000,14.5100,14.6300,137221975,15.848270,-4.938272
2014-05-30,sh.600809,14.5500,15.1600,13.6000,13.8400,74748032,8.632925,-5.399863
2014-06-30,sh.600809,13.8400,13.9800,12.5000,13.2800,89790424,10.370226,-1.526827
2014-07-31,sh.600809,13.3000,16.8600,12.7900,16.2100,281856660,32.552662,22.063253
2014-08-29,sh.600809,16.1900,16.7500,15.2000,15.8100,157961293,18.243531,-2.467613
2014-09-30,sh.600809,15.7900,17.9500,15.7000,16.6100,166243642,19.200089,5.060089
2014-10-31,sh.600809,16.6000,17.3600,15.1500,16.9200,145325336,16.784157,1.866346
2014-11-28,sh.600809,16.9200,20.2900,16.3000,19.0100,304899053,35.213913,12.352246
2014-12-31,sh.600809,18.8800,23.9900,18.8800,22.8900,415898945,48.033698,20.410310
2015-01-30,sh.600809,22.8900,25.6500,20.3900,21.5100,172139359,19.881008,-6.028834
2015-02-27,sh.600809,21.1500,21.3300,19.0700,20.3500,115956601,13.392254,-5.392841
2015-03-31,sh.600809,20.3500,22.8800,19.7700,22.1500,302544665,34.941996,8.845209
2015-04-30,sh.600809,22.1100,25.5800,21.8900,23.2300,489926294,56.583389,4.875847
2015-05-29,sh.600809,23.1500,25.1700,21.6600,22.9800,327988081,37.880550,-1.076195
2015-06-30,sh.600809,23.1000,29.6900,22.6500,28.2400,598879683,69.166817,22.889469
2015-07-31,sh.600809,27.4000,29.4800,14.2600,18.5100,464707430,53.670770,-34.454674
2015-08-31,sh.600809,18.1900,20.6900,13.6100,15.7100,225238695,26.013645,-15.126958
2015-09-30,sh.600809,15.4200,17.2800,14.1000,15.2600,111651039,12.894989,-2.864418
2015-10-30,sh.600809,15.7500,18.2000,15.4700,17.4400,148548269,17.156386,14.285714
2015-11-30,sh.600809,17.3000,18.5500,16.0600,16.5900,124145054,14.337969,-4.873853
