date,code,open,high,low,close,volume,turn,pctChg
2012-07-31,sz.000651,21.0000,22.5300,20.6600,21.7400,247028314,8.332425,6.751170
2012-08-31,sz.000651,21.8000,21.9100,19.5000,20.4700,220258255,7.429454,-5.841766
2012-09-28,sz.000651,20.4000,21.8000,19.8500,21.3800,179550014,6.056338,4.445530
2012-10-31,sz.000651,21.4500,23.3500,20.6600,23.0900,151407234,5.107064,7.998129
2012-11-30,sz.000651,22.9900,23.7900,22.3500,23.4700,243896580,8.226790,1.645734
2012-12-31,sz.000651,23.4500,26.1600,21.6000,25.5000,506182612,17.067132,8.649340
2013-01-31,sz.000651,25.6000,29.8300,24.9700,29.2700,368715286,12.347259,14.784314
2013-02-28,sz.000651,28.9800,29.9900,27.2100,29.0500,238183715,7.976117,-0.751623
2013-03-29,sz.000651,29.0500,29.7500,26.2200,28.5700,335920656,11.249058,-1.652324
2013-04-26,sz.000651,28.6200,29.5000,25.3000,26.0000,373577116,12.510069,-8.995450
2013-05-31,sz.000651,26.0100,28.4200,25.1000,26.8100,406580663,13.615267,3.115385
2013-06-28,sz.000651,27.0000,27.0900,22.9000,25.0600,362676214,12.145027,-6.527415
2013-07-31,sz.000651,25.1800,26.6900,23.1000,26.0300,390671155,13.082501,8.045578
2013-08-30,sz.000651,26.3800,28.5300,25.3000,26.0700,353362669,11.833142,0.153669
2013-09-30,sz.000651,26.0000,28.5100,25.2800,26.5600,373619336,12.511482,1.879555
2013-10-31,sz.000651,26.5900,32.1000,26.0500,30.8000,422798650,14.158362,15.963855
2013-11-29,sz.000651,31.0400,31.8800,28.4000,31.2000,382324245,12.802986,1.298701
2013-12-31,sz.000651,30.8000,34.3400,30.0900,32.6600,332976559,11.150468,4.679487
2014-01-30,sz.000651,32.5500,32.8800,27.8500,28.3600,380747149,12.750173,-13.165952
2014-02-28,sz.000651,28.0000,33.3000,25.9000,27.7500,581558093,19.474779,-2.150917
2014-03-31,sz.000651,27.6000,28.8700,26.0900,28.0000,411524922,13.780836,0.900901
2014-04-30,sz.000651,27.9000,31.3900,27.7300,30.1100,468827299,15.699735,7.535714
2014-05-30,sz.000651,30.0100,31.2800,28.8800,30.9600,222412339,7.447977,2.822982
2014-06-30,sz.000651,30.9800,31.1500,28.6800,29.4500,228879844,7.664556,-0.060107
2014-07-31,sz.000651,29.4900,30.6800,27.2400,30.2400,422313663,14.142121,2.682513
2014-08-29,sz.000651,30.1600,30.8900,28.0700,28.4400,302078287,10.115770,-5.952381
