date,code,open,high,low,close,volume,turn,pctChg
2012-07-31,sh.601899,3.9200,3.9400,3.6500,3.6700,610729479,3.864446,-2.910053
2012-08-31,sh.601899,3.6600,4.1100,3.6500,3.6800,1025988946,6.492038,0.272480
2012-09-28,sh.601899,3.7200,4.1800,3.6900,4.0100,2202488381,13.936445,8.967391
2012-10-31,sh.601899,3.9900,4.0200,3.7900,3.8100,838862782,5.307980,-4.987531
2012-11-30,sh.601899,3.8100,3.9600,3.5700,3.6000,655534329,4.147953,-5.511811
2012-12-31,sh.601899,3.5900,3.8600,3.4900,3.8300,1253777280,7.933389,6.388889
2013-01-31,sh.601899,3.8700,3.9400,3.7500,3.8700,1473667445,9.324764,1.044386
2013-02-28,sh.601899,3.8400,3.9300,3.6300,3.7000,1075391072,6.804634,-4.392765
2013-03-29,sh.601899,3.6900,3.7000,3.4500,3.4700,1321476026,8.361759,-6.216216
2013-04-26,sh.601899,3.4500,3.4600,3.0000,3.1300,845918145,5.352624,-9.798271
2013-05-31,sh.601899,3.1100,3.1600,3.0000,3.0800,969181393,6.132583,-1.597444
2013-06-28,sh.601899,3.0600,3.0900,2.2700,2.3800,794006112,5.024146,-22.727273
2013-07-31,sh.601899,2.4000,2.6800,2.3800,2.4400,1235354783,7.816819,6.739980
2013-08-30,sh.601899,2.4500,2.7900,2.4200,2.6400,1769094131,11.194103,8.196721
2013-09-30,sh.601899,2.6300,2.8200,2.5500,2.6000,1261468082,7.982054,-1.515152
2013-10-31,sh.601899,2.5800,2.6800,2.4300,2.4700,850025274,5.378612,-5.000000
2013-11-29,sh.601899,2.4600,2.4900,2.3700,2.4500,654008081,4.138295,-0.809717
2013-12-31,sh.601899,2.4300,2.4500,2.2400,2.3100,799257838,5.057376,-5.714286
2014-01-30,sh.601899,2.3000,2.3600,2.2000,2.2400,611115653,3.866890,-3.030303
2014-02-28,sh.601899,2.2200,2.5200,2.1900,2.3800,1377943493,8.719062,6.250000
2014-03-31,sh.601899,2.3900,2.5100,2.2300,2.2500,1018677994,6.445777,-5.462185
2014-04-30,sh.601899,2.2500,2.3200,2.1900,2.2200,630239213,3.987896,-1.333333
2014-05-30,sh.601899,2.2200,2.2900,2.1800,2.1900,635183299,4.019180,-1.351351
2014-06-30,sh.601899,2.1900,2.2000,2.1200,2.1800,688474885,4.356387,-0.456621
2014-07-31,sh.601899,2.1800,2.4800,2.1100,2.4100,1850124693,11.706832,14.702589
2014-08-29,sh.601899,2.3500,2.4600,2.2500,2.2800,1960538238,12.405483,-5.394191
2014-09-30,sh.601899,2.2900,2.6100,2.2600,2.4800,3086462397,19.529871,8.771930
