date,code,open,high,low,close,volume,turn,pctChg
2017-11-30,sh.603659,23.8000,69.9800,23.8000,65.3000,205911210,323.236791,295.039322
2017-12-29,sh.603659,66.0000,66.7100,51.0200,55.3200,139512122,219.004350,-15.283308
2018-01-31,sh.603659,55.8800,57.6000,45.0200,45.8300,77682407,121.944852,-17.154736
2018-02-28,sh.603659,45.6500,47.9900,38.9100,39.6800,11223615,17.618700,-13.419158
2018-03-30,sh.603659,39.6800,39.6800,39.6800,39.6800,0,0.000000,0.000000
2018-04-27,sh.603659,39.6800,39.6800,39.6800,39.6800,0,0.000000,0.000000
2018-05-31,sh.603659,39.6800,63.6700,39.6800,57.5200,101829975,159.851396,45.771850
2018-06-29,sh.603659,56.8900,68.0000,53.6000,63.8900,85922016,134.879285,11.074409
2018-07-31,sh.603659,63.2000,66.5000,52.1800,54.2700,66224801,103.958848,-15.057129
2018-08-31,sh.603659,54.4700,54.9800,45.0200,46.7800,33119084,51.989916,-13.801364
2018-09-28,sh.603659,46.7800,49.9900,41.3000,48.1000,27097262,42.536936,2.821719
2018-10-31,sh.603659,47.0000,47.4900,38.0000,39.4200,28109355,44.125707,-18.045738
2018-11-30,sh.603659,40.2100,50.8600,39.5800,50.3000,29163778,19.116139,27.600203
2018-12-28,sh.603659,51.2500,52.1900,45.5100,47.4000,17113217,8.861480,-5.765408
2019-01-31,sh.603659,48.0000,49.2000,43.2300,46.0900,23396745,12.115185,-2.763713
2019-02-28,sh.603659,46.3300,52.4800,45.7600,49.9200,23295041,12.062521,8.309829
2019-03-29,sh.603659,50.1800,57.9900,49.1200,54.0000,50282764,26.037169,8.173077
2019-04-30,sh.603659,54.2500,55.6500,48.7000,51.1800,32620482,16.891375,-4.477616
2019-05-31,sh.603659,49.8000,50.5000,45.5000,46.0500,12361532,6.400987,-10.023447
2019-06-28,sh.603659,46.2300,48.5000,44.0200,47.0200,15160436,7.850301,2.106406
2019-07-31,sh.603659,48.0000,55.5200,47.2100,54.0100,30804127,15.951000,14.866014
2019-08-30,sh.603659,53.0600,55.9700,49.3200,50.3300,29592015,15.323200,-6.813553
2019-09-30,sh.603659,50.3600,53.9800,49.6900,51.2000,35958889,18.620100,1.728591
2019-10-31,sh.603659,50.9900,55.1000,46.3300,53.8200,20771019,10.755700,5.117187
2019-11-29,sh.603659,54.9000,73.6500,52.8000,70.1000,80968266,41.926600,30.248978
2019-12-31,sh.603659,70.9000,88.0000,65.7600,85.1500,81002809,41.866700,21.469330
2020-01-23,sh.603659,84.5000,95.0200,81.1800,89.4400,68705242,35.501200,5.038168
2020-02-28,sh.603659,80.5000,107.5000,80.5000,83.0400,111442818,57.584200,-7.155635
2020-03-31,sh.603659,86.0000,86.3400,58.9500,60.0000,130036908,67.191900,-27.745665
2020-04-30,sh.603659,61.2500,78.6800,60.7200,77.3000,98408370,50.849200,28.833333
2020-05-29,sh.603659,78.4000,88.6000,73.8800,87.0000,80171528,41.425800,13.197414
2020-06-30,sh.603659,87.5000,104.3000,86.2000,103.0200,69916923,36.127100,18.413793
2020-07-31,sh.603659,104.6600,127.4500,97.5100,106.3900,95118642,49.149300,3.271209
2020-08-31,sh.603659,108.0900,117.7200,91.8800,99.0400,80429889,41.559600,-6.908544
2020-09-30,sh.603659,97.9600,114.8800,91.6600,108.5900,72110819,37.259800,9.642569
2020-10-30,sh.603659,113.0000,122.7200,99.0000,111.4500,65460350,33.823600,2.633760
2020-11-30,sh.603659,109.6000,120.9900,95.9000,100.7300,107495845,25.894700,-9.618663
2020-12-31,sh.603659,99.2000,124.9000,96.2000,112.3900,132459383,30.097600,11.575499
2021-01-29,sh.603659,114.0000,132.6300,97.8800,99.3000,131930114,29.732100,-11.646944
2021-02-26,sh.603659,99.9900,107.0000,85.1900,87.7000,57988090,13.064900,-11.681772
2021-03-31,sh.603659,88.8000,97.4200,81.0100,95.0000,58508111,13.182300,8.323831
2021-04-30,sh.603659,95.0000,114.3000,73.6400,81.0700,92096429,18.858500,19.912900
2021-05-31,sh.603659,81.0300,104.7000,74.9500,103.8200,108365877,17.439800,28.062200
2021-06-30,sh.603659,102.2000,137.0000,94.6900,136.6000,190903272,28.100700,31.573900
2021-07-30,sh.603659,134.8000,175.1800,126.0000,127.9800,209934139,30.321300,-6.310400
2021-08-31,sh.603659,135.0000,167.5500,130.5000,153.0000,209263498,30.224300,19.549900
2021-09-30,sh.603659,154.0000,200.2900,133.0000,172.0000,180335445,26.046600,12.418300
2021-10-29,sh.603659,176.8100,193.5600,156.0000,177.7900,108645483,15.692000,3.366300
2021-11-30,sh.603659,176.0000,200.3700,164.4200,182.0000,159844442,23.086700,2.368000
2021-12-31,sh.603659,183.0600,187.2800,143.5600,160.6100,128081885,18.499300,-11.752700
2022-01-28,sh.603659,162.0000,163.6100,135.9000,142.3000,100083272,14.441500,-11.400300
2022-02-28,sh.603659,145.5000,150.9800,124.5000,145.4800,76680426,11.063100,2.234700
2022-03-31,sh.603659,146.9700,149.6100,116.1800,140.5400,120713708,17.416000,-3.395700
2022-04-29,sh.603659,139.2500,146.1800,101.3000,118.7400,99319259,14.329300,-15.511600
