date,code,open,high,low,close,volume,turn,pctChg
2022-01-28,sz.001289,30.9500,30.9500,22.3100,25.6700,94186412,70.638300,-20.130700
2022-02-28,sz.001289,26.0500,28.4000,23.1900,26.2000,169805156,127.351400,2.064700
2022-03-31,sz.001289,25.8400,30.9800,25.1900,26.4000,272175949,204.127800,0.763400
2022-04-29,sz.001289,26.2000,26.5300,19.2000,20.7400,104595881,78.445300,-21.439400
2022-05-31,sz.001289,20.6500,23.6400,19.7100,22.8500,119863591,89.895900,10.173600
2022-06-30,sz.001289,22.6600,23.2800,20.6900,21.7600,124617590,93.461400,-4.770200
2022-07-29,sz.001289,21.8200,22.9700,20.4700,21.0300,147281539,110.458800,-3.354800
2022-08-31,sz.001289,21.0000,25.7000,19.2100,21.1600,206805654,146.881300,1.282200
2022-09-30,sz.001289,21.1700,22.5800,17.2300,17.3900,113089023,84.815000,-17.816600
2022-10-31,sz.001289,17.4000,19.8800,16.8100,17.7400,72754676,54.565000,2.012700
2022-11-30,sz.001289,17.8500,21.2500,17.4300,19.7500,99972651,74.978100,11.330300
2022-12-30,sz.001289,19.7800,20.0700,17.2100,18.2700,81558603,61.167600,-7.493700
2023-01-31,sz.001289,18.2200,20.1700,18.0900,18.9200,70340340,52.754300,3.557700
2023-02-28,sz.001289,18.8000,19.6200,18.0200,18.3400,80387329,60.289200,-3.065500
2023-03-31,sz.001289,18.3700,18.7700,17.2200,17.4300,70775266,53.080600,-4.961800
2023-04-28,sz.001289,17.4700,18.5000,17.0000,18.0300,74991364,56.242600,3.442300
2023-05-31,sz.001289,17.8300,21.1900,17.7900,20.7900,226753332,170.061800,15.307800
2023-06-30,sz.001289,20.6600,22.6000,19.8100,22.5000,174222445,130.664300,8.225100
